time,Import T1 kWh,Import T2 kWh,Export T1 kWh,Export T2 kWh,L1 max W,L2 max W,L3 max W
2024-07-05 07:00,4474.319,4587.562,0.004,0.010,0,131,60
2024-07-05 07:15,4474.319,4587.611,0.004,0.010,0,126,62
2024-07-05 07:30,4474.319,4587.657,0.004,0.010,0,124,69
2024-07-05 07:45,4474.319,4587.706,0.004,0.010,0,125,166
2024-07-05 08:00,4474.319,4587.764,0.004,0.010,0,18,157
2024-07-05 08:15,4474.319,4587.807,0.004,0.010,0,18,166
2024-07-05 08:30,4474.319,4587.850,0.004,0.010,0,19,151
2024-07-05 08:45,4474.319,4587.894,0.004,0.010,0,19,160
2024-07-05 09:00,4474.319,4587.935,0.004,0.010,1,139,148
2024-07-05 09:15,4474.319,4587.992,0.004,0.010,2287,136,173
2024-07-05 09:30,4474.319,4588.327,0.004,0.010,408,135,196
2024-07-05 09:45,4474.319,4588.441,0.004,0.010,6,131,177
2024-07-05 10:00,4474.319,4588.511,0.004,0.010,0,125,116
2024-07-05 10:15,4474.319,4588.569,0.004,0.010,0,125,100
2024-07-05 10:30,4474.319,4588.612,0.004,0.010,0,19,100
2024-07-05 10:45,4474.319,4588.642,0.004,0.010,0,19,105
2024-07-05 11:00,4474.319,4588.672,0.004,0.010,843,19,105
2024-07-05 11:15,4474.319,4588.768,0.004,0.010,119,19,93
2024-07-05 11:30,4474.319,4588.824,0.004,0.010,123,131,96
2024-07-05 11:45,4474.319,4588.907,0.004,0.010,120,131,92
2024-07-05 12:00,4474.319,4588.990,0.004,0.010,117,128,107
2024-07-05 12:15,4474.319,4589.077,0.004,0.010,134,127,157
2024-07-05 12:30,4474.319,4589.174,0.004,0.010,86,127,154
2024-07-05 12:45,4474.319,4589.256,0.004,0.010,133,19,145
2024-07-05 13:00,4474.319,4589.323,0.004,0.010,633,18,137
2024-07-05 13:15,4474.319,4589.477,0.004,0.010,6,19,126
2024-07-05 13:30,4474.319,4589.512,0.004,0.010,549,19,123
2024-07-05 13:45,4474.319,4589.652,0.004,0.010,1558,301,110
2024-07-05 14:00,4474.319,4589.995,0.004,0.010,881,296,116
2024-07-05 14:15,4474.319,4590.269,0.004,0.010,576,287,112
2024-07-05 14:30,4474.319,4590.456,0.004,0.010,548,283,119
2024-07-05 14:45,4474.319,4590.646,0.004,0.010,691,285,110
2024-07-05 15:00,4474.319,4590.868,0.004,0.010,1024,270,104
2024-07-05 15:15,4474.319,4591.088,0.004,0.010,502,175,103
2024-07-05 15:30,4474.319,4591.248,0.004,0.010,1136,175,110
2024-07-05 15:45,4474.319,4591.540,0.004,0.010,936,214,108
2024-07-05 16:00,4474.319,4591.748,0.004,0.010,169,291,113
2024-07-05 16:15,4474.319,4591.880,0.004,0.010,179,176,106
2024-07-05 16:30,4474.319,4591.970,0.004,0.010,174,128,101
2024-07-05 16:45,4474.319,4592.062,0.004,0.010,934,124,106
2024-07-05 17:00,4474.319,4592.240,0.004,0.010,170,123,113
2024-07-05 17:15,4474.319,4592.333,0.004,0.010,171,19,110
2024-07-05 17:30,4474.319,4592.399,0.004,0.010,170,18,118
2024-07-05 17:45,4474.319,4592.467,0.004,0.010,181,18,112
2024-07-05 18:00,4474.319,4592.517,0.004,0.010,42,132,109
2024-07-05 18:15,4474.319,4592.603,0.004,0.010,47,129,112
2024-07-05 18:30,4474.319,4592.698,0.004,0.010,169,126,119
2024-07-05 18:45,4474.319,4592.805,0.004,0.010,169,125,111
2024-07-05 19:00,4474.319,4592.902,0.004,0.010,269,124,111
2024-07-05 19:15,4474.319,4592.996,0.004,0.010,171,77,110
2024-07-05 19:30,4474.319,4593.059,0.004,0.010,171,18,113
2024-07-05 19:45,4474.319,4593.126,0.004,0.010,317,33,144
2024-07-05 20:00,4474.319,4593.219,0.004,0.010,849,147,139
2024-07-05 20:15,4474.319,4593.382,0.004,0.010,387,136,128
2024-07-05 20:30,4474.319,4593.489,0.004,0.010,173,128,123
2024-07-05 20:45,4474.319,4593.590,0.004,0.010,169,123,124
2024-07-05 21:00,4474.319,4593.684,0.004,0.010,169,122,125
2024-07-05 21:15,4474.319,4593.785,0.004,0.010,1943,120,126
2024-07-05 21:30,4474.319,4593.994,0.004,0.010,268,18,126
2024-07-05 21:45,4474.319,4594.072,0.004,0.010,299,18,106
2024-07-05 22:00,4474.319,4594.156,0.004,0.010,302,18,117
2024-07-05 22:15,4474.319,4594.242,0.004,0.010,172,154,202
2024-07-05 22:30,4474.319,4594.359,0.004,0.010,170,149,125
2024-07-05 22:45,4474.319,4594.459,0.004,0.010,171,145,80
2024-07-05 23:00,4474.319,4594.550,0.004,0.010,172,136,77
2024-07-05 23:15,4474.412,4594.550,0.004,0.010,171,136,73
2024-07-05 23:30,4474.503,4594.550,0.004,0.010,302,38,70
2024-07-05 23:45,4474.576,4594.550,0.004,0.010,301,38,72
2024-07-06 00:00,4474.646,4594.550,0.004,0.010,302,38,72
2024-07-06 00:15,4474.715,4594.550,0.004,0.010,173,38,66
2024-07-06 00:30,4474.781,4594.550,0.004,0.010,265,134,64
2024-07-06 00:45,4474.872,4594.550,0.004,0.010,169,137,63
2024-07-06 01:00,4474.961,4594.550,0.004,0.010,170,145,63
2024-07-06 01:15,4475.055,4594.550,0.004,0.010,171,144,136
2024-07-06 01:30,4475.154,4594.550,0.004,0.010,172,143,136
2024-07-06 01:45,4475.256,4594.550,0.004,0.010,172,37,1993
2024-07-06 02:00,4475.762,4594.550,0.004,0.010,273,24,1990
2024-07-06 02:15,4476.106,4594.550,0.004,0.010,305,21,142
2024-07-06 02:30,4476.187,4594.550,0.004,0.010,273,51,140
2024-07-06 02:45,4476.271,4594.550,0.004,0.010,172,133,141
2024-07-06 03:00,4476.376,4594.550,0.004,0.010,171,130,1988
2024-07-06 03:15,4476.942,4594.550,0.004,0.010,172,127,667
2024-07-06 03:30,4477.138,4594.550,0.004,0.010,172,125,62
2024-07-06 03:45,4477.227,4594.550,0.004,0.010,171,124,61
2024-07-06 04:00,4477.305,4594.550,0.004,0.010,171,19,61
2024-07-06 04:15,4477.365,4594.550,0.004,0.010,271,18,60
2024-07-06 04:30,4477.425,4594.550,0.004,0.010,303,18,62
2024-07-06 04:45,4477.486,4594.550,0.004,0.010,171,18,61
2024-07-06 05:00,4477.546,4594.550,0.004,0.010,172,132,61
2024-07-06 05:15,4477.633,4594.550,0.004,0.010,173,132,60
2024-07-06 05:30,4477.720,4594.550,0.004,0.010,174,127,61
2024-07-06 05:45,4477.809,4594.550,0.004,0.010,174,126,61
2024-07-06 06:00,4477.893,4594.550,0.004,0.010,169,124,60
2024-07-06 06:15,4477.979,4594.550,0.004,0.010,300,18,61
2024-07-06 06:30,4478.038,4594.550,0.004,0.010,206,18,61
2024-07-06 06:45,4478.101,4594.550,0.004,0.010,171,18,61
2024-07-06 07:00,4478.160,4594.550,0.004,0.010,154,18,61
2024-07-06 07:15,4478.223,4594.550,0.004,0.010,170,129,61
2024-07-06 07:30,4478.296,4594.550,0.004,0.010,153,132,61
2024-07-06 07:45,4478.371,4594.550,0.004,0.010,0,128,61
2024-07-06 08:00,4478.417,4594.550,0.004,0.010,0,126,60
2024-07-06 08:15,4478.465,4594.550,0.004,0.010,0,125,61
2024-07-06 08:30,4478.511,4594.550,0.004,0.010,0,72,61
2024-07-06 08:45,4478.536,4594.550,0.004,0.010,0,19,62
2024-07-06 09:00,4478.555,4594.550,0.004,0.010,0,19,61
2024-07-06 09:15,4478.576,4594.550,0.004,0.010,867,19,61
2024-07-06 09:30,4478.688,4594.550,0.004,0.010,799,112,171
2024-07-06 09:45,4478.889,4594.550,0.004,0.010,306,132,192
2024-07-06 10:00,4479.012,4594.550,0.004,0.010,1784,130,190
2024-07-06 10:15,4479.307,4594.550,0.004,0.010,45,128,180
2024-07-06 10:30,4479.396,4594.550,0.004,0.010,170,126,208
2024-07-06 10:45,4479.518,4594.550,0.004,0.010,298,125,194
2024-07-06 11:00,4479.638,4594.550,0.004,0.010,299,19,155
2024-07-06 11:15,4479.741,4594.550,0.004,0.010,264,19,240
2024-07-06 11:30,4479.844,4594.550,0.004,0.010,169,19,217
2024-07-06 11:45,4479.941,4594.550,0.004,0.010,170,123,170
2024-07-06 12:00,4480.021,4594.550,0.004,0.010,2208,131,577
2024-07-06 12:15,4480.369,4594.550,0.004,0.010,2241,130,564
2024-07-06 12:30,4480.785,4594.550,0.004,0.010,184,125,433
2024-07-06 12:45,4480.959,4594.550,0.004,0.010,183,124,369
2024-07-06 13:00,4481.121,4594.550,0.004,0.010,197,45,349
2024-07-06 13:15,4481.264,4594.550,0.004,0.010,340,19,376
2024-07-06 13:30,4481.404,4594.550,0.004,0.010,297,18,379
2024-07-06 13:45,4481.554,4594.550,0.004,0.010,369,18,369
2024-07-06 14:00,4481.692,4594.550,0.004,0.010,716,80,419
2024-07-06 14:15,4481.888,4594.550,0.004,0.010,1887,126,371
2024-07-06 14:30,4482.332,4594.550,0.004,0.010,1241,126,460
2024-07-06 14:45,4482.765,4594.550,0.004,0.010,1620,125,430
2024-07-06 15:00,4483.191,4594.550,0.004,0.010,1319,125,368
2024-07-06 15:15,4483.598,4594.550,0.004,0.010,1163,122,406
2024-07-06 15:30,4483.938,4594.550,0.004,0.010,1448,17,317
2024-07-06 15:45,4484.297,4594.550,0.004,0.010,879,17,451
2024-07-06 16:00,4484.571,4594.550,0.004,0.010,1897,18,438
2024-07-06 16:15,4485.009,4594.550,0.004,0.010,1910,127,443
2024-07-06 16:30,4485.385,4594.550,0.004,0.010,2992,127,441
2024-07-06 16:45,4486.160,4594.550,0.004,0.010,2663,125,404
2024-07-06 17:00,4486.654,4594.550,0.004,0.010,1026,125,397
2024-07-06 17:15,4486.901,4594.550,0.004,0.010,572,124,323
2024-07-06 17:30,4487.063,4594.550,0.004,0.010,599,19,237
2024-07-06 17:45,4487.181,4594.550,0.004,0.010,55,19,165
2024-07-06 18:00,4487.241,4594.550,0.004,0.010,358,35,211
2024-07-06 18:15,4487.343,4594.550,0.004,0.010,384,149,230
2024-07-06 18:30,4487.506,4594.550,0.004,0.010,511,147,185
2024-07-06 18:45,4487.644,4594.550,0.004,0.010,588,143,262
2024-07-06 19:00,4487.816,4594.550,0.004,0.010,41,134,263
2024-07-06 19:15,4487.945,4594.550,0.004,0.010,842,131,2113
2024-07-06 19:30,4488.623,4594.550,0.004,0.010,369,44,2115
2024-07-06 19:45,4488.903,4594.550,0.004,0.010,172,18,309
2024-07-06 20:00,4489.008,4594.550,0.004,0.010,156,18,306
2024-07-06 20:15,4489.117,4594.550,0.004,0.010,170,18,1338
2024-07-06 20:30,4489.303,4594.550,0.004,0.010,40,128,2117
2024-07-06 20:45,4489.791,4594.550,0.004,0.010,40,130,806
2024-07-06 21:00,4489.952,4594.550,0.004,0.010,40,127,210
2024-07-06 21:15,4490.045,4594.550,0.004,0.010,59,125,142
2024-07-06 21:30,4490.129,4594.550,0.004,0.010,272,124,123
2024-07-06 21:45,4490.234,4594.550,0.004,0.010,386,18,62
2024-07-06 22:00,4490.314,4594.550,0.004,0.010,272,18,60
2024-07-06 22:15,4490.387,4594.550,0.004,0.010,175,18,61
2024-07-06 22:30,4490.436,4594.550,0.004,0.010,158,19,61
2024-07-06 22:45,4490.483,4594.550,0.004,0.010,175,130,60
2024-07-06 23:00,4490.544,4594.550,0.004,0.010,159,131,61
2024-07-06 23:15,4490.626,4594.550,0.004,0.010,175,129,60
2024-07-06 23:30,4490.708,4594.550,0.004,0.010,158,126,60
2024-07-06 23:45,4490.794,4594.550,0.004,0.010,175,124,60
2024-07-07 00:00,4490.874,4594.550,0.004,0.010,171,58,62
2024-07-07 00:15,4490.932,4594.550,0.004,0.010,171,18,61
2024-07-07 00:30,4490.983,4594.550,0.004,0.010,171,18,61
2024-07-07 00:45,4491.039,4594.550,0.004,0.010,172,18,61
2024-07-07 01:00,4491.091,4594.550,0.004,0.010,173,123,60
2024-07-07 01:15,4491.158,4594.550,0.004,0.010,174,131,61
2024-07-07 01:30,4491.238,4594.550,0.004,0.010,174,129,60
2024-07-07 01:45,4491.322,4594.550,0.004,0.010,175,127,60
2024-07-07 02:00,4491.401,4594.550,0.004,0.010,175,126,60
2024-07-07 02:15,4491.484,4594.550,0.004,0.010,176,108,61
2024-07-07 02:30,4491.543,4594.550,0.004,0.010,176,18,61
2024-07-07 02:45,4491.600,4594.550,0.004,0.010,175,18,60
2024-07-07 03:00,4491.652,4594.550,0.004,0.010,158,18,60
2024-07-07 03:15,4491.708,4594.550,0.004,0.010,158,18,61
2024-07-07 03:30,4491.761,4594.550,0.004,0.010,174,139,62
2024-07-07 03:45,4491.847,4594.550,0.004,0.010,174,130,61
2024-07-07 04:00,4491.927,4594.550,0.004,0.010,173,127,60
2024-07-07 04:15,4492.010,4594.550,0.004,0.010,174,124,60
2024-07-07 04:30,4492.089,4594.550,0.004,0.010,173,126,60
2024-07-07 04:45,4492.161,4594.550,0.004,0.010,174,18,61
2024-07-07 05:00,4492.214,4594.550,0.004,0.010,175,18,61
2024-07-07 05:15,4492.270,4594.550,0.004,0.010,174,18,60
2024-07-07 05:30,4492.323,4594.550,0.004,0.010,176,18,63
2024-07-07 05:45,4492.379,4594.550,0.004,0.010,159,129,61
2024-07-07 06:00,4492.450,4594.550,0.004,0.010,156,131,61
2024-07-07 06:15,4492.533,4594.550,0.004,0.010,172,127,61
2024-07-07 06:30,4492.614,4594.550,0.004,0.010,172,125,61
2024-07-07 06:45,4492.696,4594.550,0.004,0.010,173,124,61
2024-07-07 07:00,4492.776,4594.550,0.004,0.010,179,45,62
2024-07-07 07:15,4492.819,4594.550,0.004,0.010,3125,18,62
2024-07-07 07:30,4493.137,4594.550,0.004,0.010,5051,33,63
2024-07-07 07:45,4493.932,4594.550,0.004,0.010,156,140,140
2024-07-07 08:00,4494.006,4594.550,0.004,0.010,6,133,171
2024-07-07 08:15,4494.080,4594.550,0.004,0.010,1246,132,146
2024-07-07 08:30,4494.287,4594.550,0.004,0.010,90,129,181
2024-07-07 08:45,4494.369,4594.550,0.004,0.010,6,127,187
2024-07-07 09:00,4494.429,4594.550,0.004,0.010,7,84,109
2024-07-07 09:15,4494.470,4594.550,0.004,0.010,7,26,101
2024-07-07 09:30,4494.503,4594.550,0.004,0.010,7,20,100
2024-07-07 09:45,4494.535,4594.550,0.004,0.010,6,57,100
2024-07-07 10:00,4494.570,4594.550,0.004,0.010,6,133,101
2024-07-07 10:15,4494.630,4594.550,0.004,0.010,6,130,102
2024-07-07 10:30,4494.687,4594.550,0.004,0.010,0,128,102
2024-07-07 10:45,4494.745,4594.550,0.004,0.010,0,128,100
2024-07-07 11:00,4494.801,4594.550,0.004,0.010,0,128,99
2024-07-07 11:15,4494.859,4594.550,0.004,0.010,0,127,102
2024-07-07 11:30,4494.914,4594.550,0.004,0.010,0,126,105
2024-07-07 11:45,4494.972,4594.550,0.004,0.010,0,125,78
2024-07-07 12:00,4495.019,4594.550,0.004,0.010,0,124,62
2024-07-07 12:15,4495.067,4594.550,0.004,0.010,0,123,61
2024-07-07 12:30,4495.102,4594.550,0.004,0.010,0,18,62
2024-07-07 12:45,4495.122,4594.550,0.004,0.010,0,18,61
2024-07-07 13:00,4495.141,4594.550,0.004,0.010,0,19,61
2024-07-07 13:15,4495.162,4594.550,0.004,0.010,0,19,61
2024-07-07 13:30,4495.181,4594.550,0.004,0.010,0,136,62
2024-07-07 13:45,4495.224,4594.550,0.004,0.010,0,132,61
2024-07-07 14:00,4495.271,4594.550,0.004,0.010,0,129,61
2024-07-07 14:15,4495.320,4594.550,0.004,0.010,0,127,62
2024-07-07 14:30,4495.366,4594.550,0.004,0.010,0,126,61
2024-07-07 14:45,4495.413,4594.550,0.004,0.010,0,124,61
2024-07-07 15:00,4495.458,4594.550,0.004,0.010,0,123,61
2024-07-07 15:15,4495.503,4594.550,0.004,0.010,0,18,60
2024-07-07 15:30,4495.522,4594.550,0.004,0.010,0,18,61
2024-07-07 15:45,4495.543,4594.550,0.004,0.010,0,18,61
2024-07-07 16:00,4495.562,4594.550,0.004,0.010,0,18,61
2024-07-07 16:15,4495.583,4594.550,0.004,0.010,0,137,61
2024-07-07 16:30,4495.613,4594.550,0.004,0.010,0,129,61
2024-07-07 16:45,4495.662,4594.550,0.004,0.010,0,128,61
2024-07-07 17:00,4495.708,4594.550,0.004,0.010,0,125,62
2024-07-07 17:15,4495.756,4594.550,0.004,0.010,0,124,61
2024-07-07 17:30,4495.801,4594.550,0.004,0.010,0,123,60
2024-07-07 17:45,4495.848,4594.550,0.004,0.010,0,122,61
2024-07-07 18:00,4495.877,4594.550,0.004,0.010,0,18,61
2024-07-07 18:15,4495.898,4594.550,0.004,0.010,0,18,62
2024-07-07 18:30,4495.917,4594.550,0.004,0.010,0,19,61
2024-07-07 18:45,4495.938,4594.550,0.004,0.010,1693,312,62
2024-07-07 19:00,4496.145,4594.550,0.004,0.010,376,372,247
2024-07-07 19:15,4496.396,4594.550,0.004,0.010,555,359,138
2024-07-07 19:30,4496.521,4594.550,0.004,0.010,5,127,141
2024-07-07 19:45,4496.590,4594.550,0.004,0.010,0,126,143
2024-07-07 20:00,4496.654,4594.550,0.004,0.010,0,125,144
2024-07-07 20:15,4496.721,4594.550,0.004,0.010,4,48,140
2024-07-07 20:30,4496.763,4594.550,0.004,0.010,0,22,136
2024-07-07 20:45,4496.804,4594.550,0.004,0.010,0,22,143
2024-07-07 21:00,4496.843,4594.550,0.004,0.010,0,22,142
2024-07-07 21:15,4496.884,4594.550,0.004,0.010,0,161,134
2024-07-07 21:30,4496.934,4594.550,0.004,0.010,4,163,69
2024-07-07 21:45,4496.992,4594.550,0.004,0.010,0,146,75
2024-07-07 22:00,4497.043,4594.550,0.004,0.010,0,127,74
2024-07-07 22:15,4497.093,4594.550,0.004,0.010,0,125,72
2024-07-07 22:30,4497.142,4594.550,0.004,0.010,0,124,74
2024-07-07 22:45,4497.192,4594.550,0.004,0.010,0,124,69
2024-07-07 23:00,4497.239,4594.550,0.004,0.010,0,123,69
2024-07-07 23:15,4497.288,4594.550,0.004,0.010,0,48,67
2024-07-07 23:30,4497.310,4594.550,0.004,0.010,0,18,67
2024-07-07 23:45,4497.332,4594.550,0.004,0.010,0,18,62
2024-07-08 00:00,4497.352,4594.550,0.004,0.010,0,82,61
2024-07-08 00:15,4497.379,4594.550,0.004,0.010,0,132,61
2024-07-08 00:30,4497.427,4594.550,0.004,0.010,0,130,63
2024-07-08 00:45,4497.475,4594.550,0.004,0.010,0,126,63
2024-07-08 01:00,4497.521,4594.550,0.004,0.010,0,126,63
2024-07-08 01:15,4497.569,4594.550,0.004,0.010,0,125,60
2024-07-08 01:30,4497.614,4594.550,0.004,0.010,0,124,60
2024-07-08 01:45,4497.653,4594.550,0.004,0.010,0,18,59
2024-07-08 02:00,4497.671,4594.550,0.004,0.010,0,17,59
2024-07-08 02:15,4497.691,4594.550,0.004,0.010,0,17,59
2024-07-08 02:30,4497.710,4594.550,0.004,0.010,0,109,59
2024-07-08 02:45,4497.739,4594.550,0.004,0.010,0,130,59
2024-07-08 03:00,4497.786,4594.550,0.004,0.010,0,128,59
2024-07-08 03:15,4497.833,4594.550,0.004,0.010,0,125,58
2024-07-08 03:30,4497.878,4594.550,0.004,0.010,0,124,59
2024-07-08 03:45,4497.925,4594.550,0.004,0.010,0,122,61
2024-07-08 04:00,4497.956,4594.550,0.004,0.010,0,17,59
2024-07-08 04:15,4497.976,4594.550,0.004,0.010,0,17,60
2024-07-08 04:30,4497.994,4594.550,0.004,0.010,0,17,60
2024-07-08 04:45,4498.013,4594.550,0.004,0.010,0,107,59
2024-07-08 05:00,4498.041,4594.550,0.004,0.010,0,129,61
2024-07-08 05:15,4498.089,4594.550,0.004,0.010,0,127,61
2024-07-08 05:30,4498.134,4594.550,0.004,0.010,0,124,60
2024-07-08 05:45,4498.181,4594.550,0.004,0.010,0,122,60
2024-07-08 06:00,4498.226,4594.550,0.004,0.010,0,69,61
2024-07-08 06:15,4498.250,4594.550,0.004,0.010,0,17,60
2024-07-08 06:30,4498.269,4594.550,0.004,0.010,0,17,61
2024-07-08 06:45,4498.289,4594.550,0.004,0.010,0,17,60
2024-07-08 07:00,4498.308,4594.550,0.004,0.010,0,135,62
2024-07-08 07:15,4498.308,4594.582,0.004,0.010,0,129,62
2024-07-08 07:30,4498.308,4594.629,0.004,0.010,0,140,63
2024-07-08 07:45,4498.308,4594.678,0.004,0.010,0,138,63
2024-07-08 08:00,4498.308,4594.728,0.004,0.010,514,139,63
2024-07-08 08:15,4498.308,4594.818,0.004,0.010,363,51,112
2024-07-08 08:30,4498.308,4594.891,0.004,0.010,1699,29,162
2024-07-08 08:45,4498.308,4595.078,0.004,0.010,168,19,145
2024-07-08 09:00,4498.308,4595.133,0.004,0.010,204,134,165
2024-07-08 09:15,4498.308,4595.206,0.004,0.010,40,127,157
2024-07-08 09:30,4498.308,4595.276,0.004,0.010,40,124,130
2024-07-08 09:45,4498.308,4595.351,0.004,0.010,40,121,129
2024-07-08 10:00,4498.308,4595.422,0.004,0.010,40,107,138
2024-07-08 10:15,4498.308,4595.480,0.004,0.010,40,18,135
2024-07-08 10:30,4498.308,4595.529,0.004,0.010,2168,18,135
2024-07-08 10:45,4498.308,4595.812,0.004,0.010,2065,51,118
2024-07-08 11:00,4498.308,4596.071,0.004,0.010,345,125,118
2024-07-08 11:15,4498.308,4596.210,0.004,0.010,383,122,134
2024-07-08 11:30,4498.308,4596.343,0.004,0.010,1542,119,118
2024-07-08 11:45,4498.308,4596.601,0.004,0.010,198,119,131
2024-07-08 12:00,4498.308,4596.706,0.004,0.010,6,16,136
2024-07-08 12:15,4498.308,4596.746,0.004,0.010,6,16,175
2024-07-08 12:30,4498.308,4596.792,0.004,0.010,7,16,1722
2024-07-08 12:45,4498.308,4597.024,0.004,0.010,7,17,1940
2024-07-08 13:00,4498.308,4597.379,0.004,0.010,7,124,155
2024-07-08 13:15,4498.308,4597.440,0.004,0.010,6,125,156
2024-07-08 13:30,4498.308,4597.510,0.004,0.010,6,125,155
2024-07-08 13:45,4498.308,4597.583,0.004,0.010,6,121,649
2024-07-08 14:00,4498.308,4597.705,0.004,0.010,0,118,1918
2024-07-08 14:15,4498.308,4598.025,0.004,0.010,0,16,82
2024-07-08 14:30,4498.308,4598.049,0.004,0.010,0,16,84
2024-07-08 14:45,4498.308,4598.075,0.004,0.010,0,16,82
2024-07-08 15:00,4498.308,4598.099,0.004,0.010,0,17,85
2024-07-08 15:15,4498.308,4598.125,0.004,0.010,0,126,82
2024-07-08 15:30,4498.308,4598.166,0.004,0.010,0,129,83
2024-07-08 15:45,4498.308,4598.220,0.004,0.010,0,124,82
2024-07-08 16:00,4498.308,4598.271,0.004,0.010,0,132,82
2024-07-08 16:15,4498.308,4598.324,0.004,0.010,0,140,85
2024-07-08 16:30,4498.308,4598.379,0.004,0.010,0,61,220
2024-07-08 16:45,4498.308,4598.426,0.004,0.010,0,33,246
2024-07-08 17:00,4498.308,4598.467,0.004,0.010,1019,149,87
2024-07-08 17:15,4498.308,4598.611,0.004,0.010,1112,305,84
2024-07-08 17:30,4498.308,4598.731,0.004,0.010,6,128,129
2024-07-08 17:45,4498.308,4598.791,0.004,0.010,6,127,176
2024-07-08 18:00,4498.308,4598.857,0.004,0.010,0,126,180
2024-07-08 18:15,4498.308,4598.929,0.004,0.010,0,127,138
2024-07-08 18:30,4498.308,4598.981,0.004,0.010,0,17,142
2024-07-08 18:45,4498.308,4599.022,0.004,0.010,0,35,170
2024-07-08 19:00,4498.308,4599.068,0.004,0.010,0,136,151
2024-07-08 19:15,4498.308,4599.134,0.004,0.010,0,130,116
2024-07-08 19:30,4498.308,4599.194,0.004,0.010,0,128,114
2024-07-08 19:45,4498.308,4599.256,0.004,0.010,0,126,112
2024-07-08 20:00,4498.308,4599.315,0.004,0.010,0,125,119
2024-07-08 20:15,4498.308,4599.364,0.004,0.010,0,17,114
2024-07-08 20:30,4498.308,4599.395,0.004,0.010,0,16,128
2024-07-08 20:45,4498.308,4599.429,0.004,0.010,0,121,111
2024-07-08 21:00,4498.308,4599.469,0.004,0.010,0,132,119
2024-07-08 21:15,4498.308,4599.532,0.004,0.010,0,131,74
2024-07-08 21:30,4498.308,4599.580,0.004,0.010,131,130,60
2024-07-08 21:45,4498.308,4599.655,0.004,0.010,40,127,60
2024-07-08 22:00,4498.308,4599.732,0.004,0.010,41,127,60
2024-07-08 22:15,4498.308,4599.796,0.004,0.010,173,18,60
2024-07-08 22:30,4498.308,4599.841,0.004,0.010,41,18,60
2024-07-08 22:45,4498.308,4599.881,0.004,0.010,40,131,60
2024-07-08 23:00,4498.309,4599.929,0.004,0.010,40,133,60
2024-07-08 23:15,4498.372,4599.929,0.004,0.010,172,130,60
2024-07-08 23:30,4498.434,4599.929,0.004,0.010,157,128,60
2024-07-08 23:45,4498.506,4599.929,0.004,0.010,174,128,60
2024-07-09 00:00,4498.577,4599.929,0.004,0.010,158,72,59
2024-07-09 00:15,4498.628,4599.929,0.004,0.010,174,18,60
2024-07-09 00:30,4498.667,4599.929,0.004,0.010,41,18,60
2024-07-09 00:45,4498.704,4599.929,0.004,0.010,40,132,61
2024-07-09 01:00,4498.752,4599.929,0.004,0.010,40,134,59
2024-07-09 01:15,4498.819,4599.929,0.004,0.010,39,130,59
2024-07-09 01:30,4498.886,4599.929,0.004,0.010,153,128,59
2024-07-09 01:45,4498.959,4599.929,0.004,0.010,171,128,60
2024-07-09 02:00,4499.028,4599.929,0.004,0.010,155,85,61
2024-07-09 02:15,4499.075,4599.929,0.004,0.010,41,18,61
2024-07-09 02:30,4499.111,4599.929,0.004,0.010,41,18,61
2024-07-09 02:45,4499.148,4599.929,0.004,0.010,41,78,60
2024-07-09 03:00,4499.188,4599.929,0.004,0.010,40,135,60
2024-07-09 03:15,4499.258,4599.929,0.004,0.010,40,132,62
2024-07-09 03:30,4499.327,4599.929,0.004,0.010,40,128,61
2024-07-09 03:45,4499.400,4599.929,0.004,0.010,172,127,61
2024-07-09 04:00,4499.466,4599.929,0.004,0.010,172,126,59
2024-07-09 04:15,4499.533,4599.929,0.004,0.010,155,128,60
2024-07-09 04:30,4499.595,4599.929,0.004,0.010,40,126,60
2024-07-09 04:45,4499.661,4599.929,0.004,0.010,40,125,60
2024-07-09 05:00,4499.726,4599.929,0.004,0.010,40,127,60
2024-07-09 05:15,4499.796,4599.929,0.004,0.010,40,125,60
2024-07-09 05:30,4499.856,4599.929,0.004,0.010,40,18,60
2024-07-09 05:45,4499.899,4599.929,0.004,0.010,40,18,60
2024-07-09 06:00,4499.937,4599.929,0.004,0.010,157,18,61
2024-07-09 06:15,4499.975,4599.929,0.004,0.010,172,18,60
2024-07-09 06:30,4500.013,4599.929,0.004,0.010,172,131,61
2024-07-09 06:45,4500.071,4599.929,0.004,0.010,170,132,61
2024-07-09 07:00,4500.139,4599.930,0.004,0.010,180,128,62
2024-07-09 07:15,4500.139,4600.006,0.004,0.010,167,125,62
2024-07-09 07:30,4500.139,4600.086,0.004,0.010,168,127,70
2024-07-09 07:45,4500.139,4600.168,0.004,0.010,170,125,61
2024-07-09 08:00,4500.139,4600.238,0.004,0.010,40,71,61
2024-07-09 08:15,4500.139,4600.281,0.004,0.010,171,18,62
2024-07-09 08:30,4500.139,4600.317,0.004,0.010,171,18,61
2024-07-09 08:45,4500.139,4600.359,0.004,0.010,168,19,61
2024-07-09 09:00,4500.139,4600.404,0.004,0.010,169,82,62
2024-07-09 09:15,4500.139,4600.462,0.004,0.010,170,130,60
2024-07-09 09:30,4500.139,4600.537,0.004,0.010,152,128,63
2024-07-09 09:45,4500.139,4600.609,0.004,0.010,169,125,61
2024-07-09 10:00,4500.139,4600.675,0.004,0.010,169,123,61
